id,revenue,gas_fee_base_raw,profit
7353,5153438,20311063,-15157625
6379,11931342,21343937,-9412595
8632,16377191,15548658,828533
4337,11599872,48407067,-36807195
4338,6281085,23815431,-17534346
11216,15889535,43625911,-27736376
11217,15851609,17804894,-1953285
7354,6481627,51595710,-45114083
11218,57544958,248923133,-191378175
13032,2633170,6129172,-3496002
3588,1915604,19695589,-17779985
5504,74549296,97666604,-23117308
6866,19413332,38524194,-19110862
11219,3753187,21053785,-17300598
11220,31358784,31167497,191287
6867,20324217,20200204,124013
7355,9547824,9480938,66886
7356,14034884,78497915,-64463031
11221,13569426,13527151,42275
11222,28461828,28288210,173618
3589,4036043,167158702,-163122659
7357,6472121,53697167,-47225046
3590,3545488,11525681,-7980193
6868,5195819,12977058,-7781239
11223,18084642,28311447,-10226805
7358,4549622,21257933,-16708311
11224,15424514,24078967,-8654453
3591,14285198,14192658,92540
11225,14864881,14774197,90684
11226,14477743,14389420,88323
3592,8589482,54493869,-45904387
11227,16079705,15981611,98094
5505,4932638,11174418,-6241780
7711,3648369,13955629,-10307260
7359,2295907,19826593,-17530686
5506,6615269,35994632,-29379363
13084,6455166,18409761,-11954595
11228,1744601,17925120,-16180519
3593,1944102,22632416,-20688314
12811,4271297,27594214,-23322917
11229,91217424,89321510,1895914
11230,75737092,102379901,-26642809
7712,2808619,30842192,-28033573
3594,5609924,13988254,-8378330
5507,5418943,11200241,-5781298
12808,3778026,13683816,-9905790
5731,4566980,50668761,-46101781
11231,4436108,4412262,23846
7360,3671939,28282072,-24610133
5508,16045507,108032497,-91986990
7361,9409447,37300319,-27890872
11232,6689397,6647923,41474
7362,1993114,10871552,-8878438
3595,2741213,11006476,-8265263
3596,3329825,3309513,20312
3597,9518099,9460042,58057
11233,21720336,39751482,-18031146
13033,2853586,6547656,-3694070
13034,31074880,74105265,-43030385
11234,22276764,32473116,-10196352
13035,8295617,56728665,-48433048
11235,79924740,116376930,-36452190
11236,17555140,17474599,80541
13036,1979346,4393167,-2413821
5732,278319193,329522749,-51203556
5733,67672288,67394269,278019
5734,64436637,280477908,-216041271
5735,50042261,53596786,-3554525
5736,87484650,87099716,384934
5737,88914499,88603243,311256
8633,37032131,92166986,-55134855
8634,37066090,36966748,99342
8635,8051704,8002591,49113
6380,5400865,10191560,-4790695
11237,224451335,226548563,-2097228
11238,20264160,40465140,-20200980
11239,510954439,651580725,-140626286
7363,4130603,12412734,-8282131
8636,16046283,37245402,-21199119
8637,16135276,22586891,-6451615
8638,24253727,30510536,-6256809
11240,7657997,7484719,173278
12938,2211575,24024190,-21812615
8639,18833290,18771723,61567
7364,4393409,171043183,-166649774
6793,0,2371713,-2371713
11241,10466320,31296204,-20829884
6869,10563077,53653170,-43090093
6381,6046689,5473597,573092
3598,6382737,158780363,-152397626
8640,7402242,16239389,-8837147
5740,12643575,12287452,356123
3599,5294859,5245420,49439
3600,3074985,67227393,-64152408
3601,90203763,91068608,-864845
3602,98931075,96743658,2187417
3603,3978452,9104368,-5125916
13351,6546237,12928158,-6381921
13352,0,8621689,-8621689
13353,0,7406465,-7406465
7365,1789910,12969425,-11179515
11242,13970133,13884910,85223
11243,0,20240613,-20240613
11244,5176267,28004771,-22828504
11245,3556587,18220054,-14663467
11246,42509019,42409409,99610
7366,5392833,27376398,-21983565
11247,3437804,43624083,-40186279
12980,17534677,434144676,-416609999
12981,11029352,64007337,-52977985
11248,3957294,3933144,24150
11249,18735884,18353576,382308
7367,2469639,2457262,12377
5509,3662590,36493209,-32830619
5510,5152862,4440352,712510
11250,26773724,26662808,110916
11251,30102215,42669686,-12567471
3604,3731201,6142609,-2411408
8643,57912322,66295034,-8382712
8644,34700938,98993197,-64292259
8645,66526069,66120297,405772
11252,5709540,42742724,-37033184
8646,11556779,7168741,4388038
8647,18646531,40213376,-21566845
8648,9786293,9726599,59694
8649,62386113,62083990,302123
8650,4816853,20897239,-16080386
8651,70435051,70005436,429615
8652,3478275,17569478,-14091203
8653,15580931,34073295,-18492364
11253,5185005,13005646,-7820641
8654,21480355,32517317,-11036962
8655,1965058,1953069,11989
6870,7397128,65015302,-57618174
11254,19731184,19629379,101805
8656,6648291,6621146,27145
8657,4668599,47408897,-42740298
8658,25594516,25540745,53771
8659,5506014,5472426,33588
8660,175823530,197543199,-21719669
11255,23792440,43782394,-19989954
8661,23789375,22305863,1483512
8662,13482047,23254626,-9772579
8663,19794019,19693092,100927
8664,89976208,3989175,85987033
8665,54810362,4288069,50522293
8666,44248795,44012401,236394
8667,139591835,138740403,851432
8668,36411572,48323178,-11911606
8669,45063991,44789122,274869
8670,192115453,78074124,114041329
8671,192115453,78074124,114041329
8672,47531219,47241302,289917
8673,8033317,7984314,49003
8674,2827861,35995155,-33167294
8675,98303009,99462402,-1159393
8676,17023156,16965546,57610
8677,24436631,24346470,90161
8678,17740316,17632106,108210
8679,2682309,44907876,-42225567
12982,7810498,34211541,-26401043
8680,2993825,2987686,6139
8681,6229881,8309964,-2080083
8682,76748320,75484175,1264145
8683,7971326,11535591,-3564265
8684,7971326,11535591,-3564265
8685,7971326,11535591,-3564265
11256,2702750,4741065,-2038315
8686,8069230,25690938,-17621708
8687,74597000,80644658,-6047658
8688,13030933,18151110,-5120177
8689,13321215,24667780,-11346565
7368,3120233,28389602,-25269369
11257,189393685,191943781,-2550096
8690,10985432,22957574,-11972142
8691,7201710,18491469,-11289759
8692,14760685,14670780,89905
8693,1533939,6639909,-5105970
8694,11908103,14863944,-2955841
8695,44888227,51473065,-6584838
8696,26405510,38310846,-11905336
8697,141990809,141473849,516960
8698,11849281,17554069,-5704788
8699,14329093,14241688,87405
8700,19573863,19502882,70981
8701,5254651,11517128,-6262477
8702,41122863,40872032,250831
8703,29404205,135319833,-105915628
8704,39774763,245293003,-205518240
8705,28734408,596927312,-568192904
8706,9599527,18948315,-9348788
8707,101153599,105347081,-4193482
8708,27661840,27537478,124362
8709,10543431,76244114,-65700683
11258,5043287,5014282,29005
7369,3465112,16431047,-12965935
8710,6039784,21103213,-15063429
8711,16787870,16685470,102400
8712,128604933,124213088,4391845
8713,4730358,4718525,11833
8714,10534119,46971769,-36437650
8715,22136255,22037835,98420
11259,53769303,81161217,-27391914
8716,1805317,1765055,40262
12983,10197657,447299032,-437101375
8717,15187659,21137808,-5950149
6871,26585356,55902525,-29317169
8718,15131329,36570288,-21438959
5996,4362278,4355315,6963
3605,3787987,8822437,-5034450
6382,5402605,4882603,520002
11260,60890379,75690625,-14800246
8719,1482035,8590267,-7108232
3606,3009235,97757141,-94747906
12984,6865876,38191229,-31325353
3607,3717179,33235463,-29518284
11261,17751593,41856558,-24104965
3608,9394808,14959188,-5564380
7370,51450284,55169796,-3719512
8720,13757884,22308516,-8550632
8721,13255894,46239229,-32983335
8722,12713093,132113358,-119400265
12985,3124584,25386150,-22261566
12986,11544259,45547396,-34003137
6872,64322138,110538770,-46216632
3609,7714757,244671336,-236956579
3610,2828690,74869920,-72041230
3611,2653197,52060418,-49407221
3612,2500639,2481800,18839
3613,3325892,8417411,-5091519
3614,20747154,121777610,-101030456
3615,5789520,15925154,-10135634
3616,17028928,73461010,-56432082
3617,10265005,71698618,-61433613
11262,32459055,47539834,-15080779
3618,5884393,8888125,-3003732
7371,1547639,5574149,-4026510
3619,7214844,7205537,9307
6383,10407669,9423726,983943
3620,4209805,8953317,-4743512
6873,4364486,4337824,26662
5511,27802056,187801361,-159999305
6001,26623632,591529401,-564905769
5512,15238776,59657478,-44418702
5513,15208806,75701351,-60492545
8723,10960895,10894038,66857
11263,10311521,195425420,-185113899
6384,14953560,13527638,1425922
3621,4326397,4313247,13150
11264,6737675,9831523,-3093848
3622,8510677,22862262,-14351585
3623,9004087,32654898,-23650811
7372,38018111,41245639,-3227528
3624,13177051,70267851,-57090800
6385,7022947,6351295,671652
8724,10353963,14992932,-4638969
11265,2775779,14003104,-11227325
3625,5967495,38035597,-32068102
7696,4566227,14294966,-9728739
8725,17781080,17672622,108458
3626,4414472,8216242,-3801770
3627,10432374,64356182,-53923808
8726,58492024,58135253,356771
8727,27863541,27755200,108341
8728,12993772,12914513,79259
8729,21904540,7354938,14549602
8730,11348924,14480920,-3131996
3630,10036332,32241170,-22204838
11266,11353904,45781540,-34427636
3631,9579279,26700314,-17121035
6874,20528976,20403710,125266
3632,2709050,35415124,-32706074
8731,41927676,41671938,255738
3633,2795272,6805386,-4010114
3634,2108617,17985317,-15876700
7373,4818270,12381076,-7562806
3635,9475669,14360388,-4884719
3636,293804661,488398755,-194594094
3637,78707147,129602348,-50895201
3638,10730077,53868792,-43138715
3639,15519237,22425236,-6905999
3640,23233039,33879264,-10646225
3641,5744960,5719007,25953
3642,2364549,42903442,-40538893
3643,2855030,7674922,-4819892
7374,16281088,20656226,-4375138
3644,61212910,60839541,373369
3645,5051009,5032191,18818
3646,205580381,216988790,-11408409
3647,2693694,4839864,-2146170
3648,8826428,47096205,-38269777
3649,7990443,40930624,-32940181
3650,90478889,89927015,551874
3651,90478889,89927015,551874
3652,5987740,10504438,-4516698
3653,1675069,5042040,-3366971
3654,7621336,29872011,-22250675
11267,64599262,64205233,394029
11268,64599262,64205233,394029
3655,12473798,104572470,-92098672
3656,4369899,20622162,-16252263
3657,3481246,18516973,-15035727
5337,21821971,23332563,-1510592
3658,4163120,18409883,-14246763
3659,2496005,20183984,-17687979
8732,24220317,24104325,115992
3660,2366680,21313130,-18946450
11269,3989707,3963853,25854
3661,17360407,17254513,105894
3662,11492317,11422215,70102
3663,3343637,61467550,-58123913
3664,5782900,79979143,-74196243
3665,1596161,3724666,-2128505
3666,200813574,217598686,-16785112
3667,5773516,14427533,-8654017
3668,238929864,322333846,-83403982
3669,16940927,50550145,-33609218
7154,15170505,113326067,-98155562
3670,5174552,5150121,24431
7155,17543378,129272594,-111729216
7156,33003520,47565722,-14562202
13225,1655625,9837920,-8182295
13190,5702025,49311135,-43609110
13166,34085507,157909576,-123824069
13405,3492666,21146405,-17653739
4684,1827610,1816195,11415
4685,116399681,113852052,2547629
4686,78038665,111323053,-33284388
3671,8704306,8651208,53098
11270,6643262,22230406,-15587144
5338,6088448,6602781,-514333
11271,3522631,42124529,-38601898
3672,7662036,7615297,46739
7375,3276737,38992084,-35715347
3673,8918588,8864185,54403
3674,10899094,46542735,-35643641
3675,3775492,3697883,77609
3676,4342625,6244782364,-6240439739
3677,6360259,6321460,38799
11272,78990871,78509063,481808
11273,63429134,63042242,386892
3678,25285935,54081922,-28795987
6875,44761056,117981774,-73220718
3679,4977652,4948419,29233
11274,55726284,55547351,178933
3680,11774877,102436676,-90661799
8733,14124552,14046175,78377
11275,35320247,117095997,-81775750
3681,27135664,43476837,-16341173
11276,43268853,58877468,-15608615
3682,12792165,12743655,48510
3683,10999238,26346312,-15347074
3684,51278468,525356234,-474077766
3685,20239655,445562394,-425322739
3686,10156078,126882133,-116726055
3687,16926204,111333396,-94407192
3688,5015714,37256309,-32240595
3689,5162929,5131432,31497
11277,12545737,12519979,25758
3690,20678155,308983362,-288305207
3691,29228818,43879370,-14650552
6386,17804307,16138646,1665661
5514,76631962,73553528,3078434
3692,67024376,66700692,323684
3693,13686015,136055785,-122369770
5515,20228091,173873351,-153645260
11278,17535500,17170722,364778
7010,0,108550718,-108550718
7011,0,108550718,-108550718
7012,0,108550718,-108550718
7013,0,108550718,-108550718
7014,0,108550718,-108550718
7015,0,108550718,-108550718
7016,0,108550718,-108550718
7017,0,108550718,-108550718
7018,0,108550718,-108550718
7019,0,108550718,-108550718
7020,0,108550718,-108550718
7021,0,108550718,-108550718
7022,0,108550718,-108550718
7023,0,108550718,-108550718
7024,0,108550718,-108550718
11279,14360445,165314120,-150953675
7025,0,256392647,-256392647
7026,0,256392647,-256392647
7027,0,256392647,-256392647
7028,0,256392647,-256392647
7029,0,256392647,-256392647
7030,0,256392647,-256392647
7031,0,256392647,-256392647
7032,0,256392647,-256392647
7033,0,256392647,-256392647
7034,0,256392647,-256392647
7035,0,256392647,-256392647
7036,0,256392647,-256392647
7037,0,256392647,-256392647
7038,0,256392647,-256392647
7039,0,256392647,-256392647
7040,0,256392647,-256392647
7041,0,256392647,-256392647
7042,0,256392647,-256392647
7043,0,256392647,-256392647
7044,0,256392647,-256392647
7045,0,256392647,-256392647
7046,0,256392647,-256392647
7047,0,256392647,-256392647
7048,0,256392647,-256392647
7049,0,256392647,-256392647
3694,18313323,18201616,111707
3695,8029830,8003960,25870
7050,0,58689404,-58689404
11280,6085796,161012320,-154926524
3696,10336133,28429336,-18093203
3697,122895215,3004886584,-2881991369
3698,7889961,57772220,-49882259
3699,7187846,7143999,43847
3700,42082527,41825843,256684
3701,1124008454,1349387025,-225378571
3702,31492986,42177978,-10684992
3703,688169619,967178548,-279008929
3704,6418580,28397001,-21978421
11281,6107495,6070232,37263
3705,8554967,84133773,-75578806
3706,5437929,5404755,33174
3707,2694330,62676662,-59982332
3708,12603429,91908705,-79305276
3709,29673340,33590904,-3917564
3710,3476166,93862737,-90386571
3711,222213118,247080982,-24867864
3712,13600832,106546605,-92945773
3713,13705132,171902481,-158197349
3714,53278995,71983658,-18704663
3715,11512247,11442024,70223
7376,15549249,34108292,-18559043
3716,3592646,14838563,-11245917
7377,4419009,135034155,-130615146
3717,4923281,4894887,28394
6387,15886320,12797289,3089031
11282,8463607,8411973,51634
6876,8506736,24148339,-15641603
3718,102423058,121763539,-19340481
6452,4682706,32165297,-27482591
3719,7831171,38708279,-30877108
3720,4563611,40316943,-35753332
7378,5940552,23057368,-17116816
11283,31407923,54751005,-23343082
11284,25436690,25281530,155160
11285,25531176,45036193,-19505017
8734,15101173,15009059,92114
3721,10981839,10943033,38806
3722,8222191,37177579,-28955388
6877,28129241,152766108,-124636867
7379,3812682,331863079,-328050397
7380,5007655,17413923,-12406268
8735,40325503,168151858,-127826355
7051,0,46679593,-46679593
7052,0,46679593,-46679593
7053,0,46679593,-46679593
3723,13105371,312947911,-299842540
3724,37010104,36784358,225746
11286,73223154,162582961,-89359807
7381,6628289,47210566,-40582277
11287,15775243,91742711,-75967468
3725,9900741,51884267,-41983526
3726,61340948,347568404,-286227456
3727,15598200,418270790,-402672590
12987,6486123,54417810,-47931687
3728,211570921,265871787,-54300866
3729,276972038,271027926,5944112
3730,227955456,226565058,1390398
11288,90322558,98602878,-8280320
6878,17795287,17964794,-169507
6879,23455308,85525581,-62070273
8736,6814610,11018878,-4204268
6880,11051486,11016587,34899
5741,34035357,59827016,-25791659
11289,13573734,13490930,82804
7382,36851005,49726982,-12875977
3731,11536370,58197753,-46661383
7383,3599131,63975341,-60376210
11290,35229639,651676709,-616447070
7384,11948843,16825550,-4876707
11291,30880933,37539867,-6658934
13354,13327168,45184283,-31857115
13156,7996037,14419100,-6423063
13211,8890999,69078518,-60187519
13167,41156440,54267049,-13110609
4687,169299114,243329060,-74029946
4688,6704591,55828774,-49124183
11292,101583791,109674214,-8090423
11293,7558496,40900122,-33341626
12988,15010985,69280344,-54269359
11294,18574761,76182136,-57607375
7385,35283585,193863273,-158579688
7386,26660019,105088442,-78428423
7387,50927834,316796031,-265868197
11295,37215674,52141327,-14925653
11296,48111082,69312636,-21201554
3732,187822754,186677142,1145612
8737,37220569,36993541,227028
11297,17466202,17400555,65647
3733,55624411,251313014,-195688603
8738,52889579,59395987,-6506408
11298,17447181,17085728,361453
6881,7627494,7608573,18921
11299,29070874,28893547,177327
3734,29274136,505987534,-476713398
11300,9797440,9756333,41107
3735,19194650,19176835,17815
11301,29213368,29035172,178196
7190,0,30424357,-30424357
7388,8488402,25952945,-17464543
7975,212212807,211577038,635769
3736,62958017,748007932,-685049915
7389,19523926,49140529,-29616603
12989,16757843,39027827,-22269984
11303,26432701,26271465,161236
8739,17832790,52408504,-34575714
6882,27715300,85691133,-57975833
3737,21323077,538352890,-517029813
11304,66770130,230004249,-163234119
11305,12738855,101057644,-88318789
11306,22107932,22003119,104813
11307,28512530,120491332,-91978802
12990,31959318,74089757,-42130439
12991,20565652,105680601,-85114949
6883,9411441,62468321,-53056880
6884,19525018,81516598,-61991580
11308,6109662,35929086,-29819424
11309,16606421,16505119,101302
11310,49438083,130213248,-80775165
7390,10494689,183329744,-172835055
7391,12137216,22608586,-10471370
3738,248654960,260229158,-11574198
3739,77722987,77248919,474068
3740,2794475,192311449,-189516974
3741,16177699,33254814,-17077115
3742,26187907,50856286,-24668379
8740,147492002,199397397,-51905395
7392,9624047,46976792,-37352745
11311,24567604,116502552,-91934948
3743,202230013,201020678,1209335
3744,304514563,336713782,-32199219
6885,19562446,31138044,-11575598
3745,54010910,53819926,190984
3746,16966916,16776695,190221
11312,32745247,32545508,199739
3747,14281366,256135092,-241853726
3748,27478939,286129642,-258650703
3749,42576905,120387131,-77810226
12992,10096324,191701072,-181604748
12993,10741462,53702979,-42961517
12994,19628784,180118207,-160489423
12995,14957342,152710160,-137752818
5516,122637398,395767967,-273130569
8741,42951950,42900588,51362
3750,27979381,48519228,-20539847
3751,154246999,1074532791,-920285792
3752,15919441,15886009,33432
7393,6202057,122480415,-116278358
5517,12973722,48657819,-35684097
3753,16944923,50299220,-33354297
7394,9162617,61363436,-52200819
8742,78798781,134449075,-55650294
5742,27935273,66512830,-38577557
3754,8504190,46998208,-38494018
11313,13269356,164028077,-150758721
8743,13967490,13938157,29333
8744,13809362,110021777,-96212415
8745,103505246,33543946,69961300
8746,37880773,116860677,-78979904
8747,73228359,141165444,-67937085
8748,73306323,150588188,-77281865
8749,43936930,43844667,92263
8750,28307460,36645376,-8337916
8751,73628587,105144147,-31515560
8752,43009442,48205643,-5196201
7395,21662304,27723162,-6060858
3755,13140826,13101970,38856
3756,19193232,18404088,789144
3757,6202619,21624867,-15422248
11314,4953823,15479066,-10525243
11315,47763691,58870448,-11106757
12996,33082325,80002938,-46920613
7396,50044040,50016942,27098
13202,6671854,124733225,-118061371
13168,43425713,112484052,-69058339
13212,18515316,281595616,-263080300
13157,122087237,307517822,-185430585
13191,14001316,269698440,-255697124
13340,53650990,97299061,-43648071
13125,39634527,159149845,-119515318
13252,18956489,36695596,-17739107
13203,47938289,128719802,-80781513
13204,7021778,58856593,-51834815
13367,15148123,187936496,-172788373
4689,5529842,267973024,-262443182
13350,22164732,57819861,-35655129
4690,41250113,58778948,-17528835
3758,8851222,19128758,-10277536
7397,10940675,31702241,-20761566
11316,68820396,115756677,-46936281
11317,69253681,69108248,145433
11318,48738948,48636591,102357
11319,33910520,33839300,71220
11320,48709117,48606822,102295
11321,18753383,236919511,-218166128
3759,20751775,67793085,-47041310
11322,14751408,14720418,30990
11323,53553161,96471572,-42918411
7327,0,46497144,-46497144
7328,0,46521615,-46521615
303,37057906,56216604,-19158698
5518,42458161,85054879,-42596718
6742,177286781,272551041,-95264260
6743,69321522,343597649,-274276127
6744,85958393,190361173,-104402780
6745,35402466,385242540,-349840074
6746,50837764,49774364,1063400
6747,178088262,177714288,373974
6748,142415026,142146571,268455
6749,848602424,1004372110,-155769686
6750,140831373,140535655,295718
6751,55922108,105990979,-50068871
6752,112188016,240047963,-127859947
6753,112188016,240047963,-127859947
6754,0,196009239,-196009239
6755,50226295,100204431,-49978136
6756,79310770,139471205,-60160435
6757,27238936,27181739,57197
6758,86409948,123503419,-37093471
3760,19463980,19464517,-537
11324,66698875,140939323,-74240448
11325,66394126,79855788,-13461662
7398,7378485,34730901,-27352416
11326,22238151,179102218,-156864067
11327,65905969,183875015,-117969046
11328,24618989,44467015,-19848026
11329,19701233,133389532,-113688299
11330,46112005,77630354,-31518349
11331,23984102,23949428,34674
5135,22708375,86400202,-63691827
8753,13839897,69500957,-55661060
8754,74236884,74080997,155887
8755,10178888,31189693,-21010805
8756,43515037,58692187,-15177150
8757,13417220,13139152,278068
5519,21055711,19814864,1240847
8758,9393777,233113914,-223720137
3761,17473733,421575899,-404102166
6886,57405641,57285029,120612
8759,6973497,6958850,14647
3762,16658692,16314759,343933
11332,47575681,47475766,99915
11333,14936855,14905476,31379
11334,14936855,14905476,31379
11335,14041300,37143020,-23101720
3763,9929360,9908506,20854
3764,8160771,14945747,-6784976
7329,6112069962,76105432,6035964530
12997,32143500,156750841,-124607341
11336,17143340,50070637,-32927297
5136,19334527,29817045,-10482518
11337,67068827,66927981,140846
3765,62722248,96781330,-34059082
12998,26429041,206086440,-179657399
11338,32624875,32570244,54631
7399,56422698,158021345,-101598647
11339,12449197,50450273,-38001076
11340,17744150,213964199,-196220049
11341,15843447,71869975,-56026528
7400,19184346,136563316,-117378970
7401,18365488,76498950,-58133462
12960,16635904,33521434,-16885530
8760,116410048,151685357,-35275309
8761,152593131,226803294,-74210163
7402,12224873,67585283,-55360410
13158,26722360,82943780,-56221420
13358,11975754,73615710,-61639956
13305,86781442,514967926,-428186484
13306,86781442,514967926,-428186484
13307,86781442,514967926,-428186484
13308,78150775,514967926,-436817151
13309,78150775,514967926,-436817151
13310,78150775,514967926,-436817151
13311,23914697,514967926,-491053229
13312,23914697,514967926,-491053229
13313,23914697,514967926,-491053229
13314,59867175,514967926,-455100751
13315,59867175,514967926,-455100751
13316,59867175,514967926,-455100751
13317,18332295,514967926,-496635631
13318,18332295,514967926,-496635631
13319,18332295,514967926,-496635631
13320,11218368,514967926,-503749558
13321,11218368,514967926,-503749558
13322,11218368,514967926,-503749558
13205,40910295,98443512,-57533217
13253,22324840,102470921,-80146081
13159,26639099,59313767,-32674668
13213,14251093,324869810,-310618717
13206,24713166,124709617,-99996451
13236,44687937,177378121,-132690184
13160,16267377,809158322,-792890945
13064,17158789,103101881,-85943092
13233,10147996,61367204,-51219208
13194,41919759,105985965,-64066206
13195,11306309,107251641,-95945332
13355,11977606,83810579,-71832973
13356,11143827,50580079,-39436252
13357,27834947,92279735,-64444788
11342,25761001,25683621,77380
7403,24546997,80499957,-55952960
3766,20180643,80499957,-60319314
7404,14958853,36681947,-21723094
11343,12302770,271074642,-258771872
7405,21595104,75953744,-54358640
3767,37442407,50257362,-12814955
7406,30628520,192262862,-161634342
3768,24825272,637264549,-612439277
3769,141061550,140765345,296205
7407,17428048,143611603,-126183555
6887,115331116,234974766,-119643650
7408,23089076,49187928,-26098852
7409,25149444,68630063,-43480619
3770,29914515,59463929,-29549414
11344,19328298,19287698,40600
6888,238801407,265896627,-27095220
3771,235982236,351249282,-115267046
5743,109374243,286498292,-177124049
3772,34356171,258096333,-223740162
11345,75457995,315887717,-240429722
7410,18881224,59987563,-41106339
3773,61729984,170454401,-108724417
3774,102635948,170454401,-67818453
3775,115537476,115294866,242610
12999,46887706,222392522,-175504816
13000,58189946,260913445,-202723499
3776,51031795,114064455,-63032660
6968,80364713,125254648,-44889935
5744,309750175,619711093,-309960918
5137,74263197,227409521,-153146324
13001,17287783,231837153,-214549370
7411,13596740,209538582,-195941842
11346,28910906,193427769,-164516863
7412,9390391,213941283,-204550892
304,104071889,182281431,-78209542
3777,47344676,123497064,-76152388
11347,21466275,61935681,-40469406
11348,21467977,21422884,45093
7467,0,38149504,-38149504
7468,0,38149504,-38149504
8762,244288206,243775245,512961
7413,18699160,72949719,-54250559
7414,27205686,27148558,57128
6493,220174907,330568000,-110393093
11349,35217774,35206143,11631
11350,163408901,163065762,343139
7469,0,72074129,-72074129
7470,0,72074129,-72074129
11351,44321814,202312968,-157991154
11352,31867335,102646809,-70779474
6889,401320191,563206149,-161885958
7415,14023239,351013108,-336989869
13214,14362674,177749473,-163386799
13126,27004938,638730102,-611725164
13196,23315183,70437210,-47122027
13197,49362175,166782155,-117419980
13169,13328052,268381805,-255053753
4691,34503946,34431062,72884
4692,31423229,182453440,-151030211
4693,40673600,40587760,85840
13359,28806438,143367211,-114560773
13371,218954255,192481064,26473191
4694,19228943,45127491,-25898548
13416,52034022,67662532,-15628510
7416,43048517,864783631,-821735114
11353,48329526,48228032,101494
11354,26427873,26372369,55504
11355,32856445,104675856,-71819411
11356,94509042,94310580,198462
11357,26614980,26575163,39817
11358,18848308,98130044,-79281736
12939,10973450,168880031,-157906581
12940,39596195,375786039,-336189844
7417,11539667,44608757,-33069090
7976,48029587,47928730,100857
12937,60178764,438199006,-378020242
13079,79822759,142484880,-62662121
7418,64290157,64155159,134998
12797,24221605,24170743,50862
7587,0,41942651,-41942651
7588,0,41942651,-41942651
11359,21991234,657470458,-635479224
7419,35567044,182800448,-147233404
11360,9685120,47420671,-37735551
7589,0,31385510,-31385510
8763,101407733,113775368,-12367635
7420,43436033,105922810,-62486777
11361,8493681,54937319,-46443638
8764,14927477,14896128,31349
7421,12335302,119555126,-107219824
8765,151507729,294471190,-142963461
7422,8573828,8555823,18005
8766,9943832,21753795,-11809963
8767,19612026,19570837,41189
6759,5759175,238378443,-232619268
12941,28791762,211208862,-182417100
6760,11076319,11053060,23259
6761,43616520,97146589,-53530069
6762,32315809,57251265,-24935456
8768,110813391,136737516,-25924125
8769,8042707,40922347,-32879640
3778,11997685,11972489,25196
7423,24028063,52307941,-28279878
11362,11100981,11077659,23322
11363,23164324,100415517,-77251193
11364,16123798,16050550,73248
11365,27045804,60640534,-33594730
11366,36865301,366016230,-329150929
11367,18533638,38513726,-19980088
11368,7227137,37574456,-30347319
3779,9414492,9373772,40720
3780,9112989,45013146,-35900157
11369,33939428,599107832,-565168404
3781,6342346,32176101,-25833755
7424,24851394,64316330,-39464936
7425,6319555,106756576,-100437021
7426,7466775,13335763,-5868988
6763,10218448,50475456,-40257008
7427,8320711,8303237,17474
6764,5906163,112792042,-106885879
12942,39483224,380833314,-341350090
7428,6136653,62761504,-56624851
12943,73008927,720714212,-647705285
5745,18279469,18241084,38385
7429,49917559,169710850,-119793291
7430,80691399,170401479,-89710080
8770,254942219,395738663,-140796444
5746,30354136,83743229,-53389093
3782,385036548,374479073,10557475
7431,14287106,14045430,241676
3783,11281651,21093482,-9811831
7432,24767757,24715747,52010
11370,13506613,36882865,-23376252
7433,28305292,86867487,-58562195
8771,49261462,189929022,-140667560
8772,50251164,81999620,-31748456
11371,18587552,105958556,-87371004
8773,116884465,155562299,-38677834
8774,114377804,114137628,240176
8775,55923288,81461334,-25538046
8776,33097631,33028127,69504
7434,119054582,143166860,-24112278
4339,14386457,75527972,-61141515
6002,10611502,79997077,-69385575
3789,39254929,39230508,24421
3790,9825287,38989595,-29164308
5158,43674957,133455346,-89780389
7435,22681467,550165846,-527484379
7436,6086606,64633652,-58547046
11372,11081740,77527324,-66445584
7437,9075427,9056368,19059
3791,9806296,17167566,-7361270
3792,6403034,23125755,-16722721
6765,47491941,114513327,-67021386
13215,18329550,352749533,-334419983
13207,31450969,67947579,-36496610
13127,9258847,27888246,-18629399
13201,95293578,110152921,-14859343
13323,31242938,47102675,-15859737
13360,12818451,63226413,-50407962
13176,43739005,33506203,10232802
13170,6680294,36002805,-29322511
4695,60404655,60427153,-22498
4696,4549325,12238846,-7689521
3793,36113492,39750201,-3636709
11373,11961260,11936132,25128
7438,9174236,107830307,-98656071
7439,9379236,43455389,-34076153
7440,24696478,24644618,51860
7441,5183336,871943815,-866760479
12798,6701276,6687204,14072
6766,6000691,59753292,-53752601
7442,9411438,9391673,19765
7443,31323584,31197893,125691
11374,52899851,51921213,978638
3794,7407998,89222305,-81814307
11375,42768339,85043611,-42275272
7444,74380004,401650910,-327270906
11376,124009957,324626274,-200616317
3795,72716454,144028553,-71312099
3796,72716454,144028553,-71312099
7445,17422577,87452777,-70030200
8777,33464285,33394012,70273
7446,12762369,58103408,-45341039
5159,955121943,966264226,-11142283
13423,57841026,258971129,-201130103
7447,8703448,248263585,-239560137
7157,4122417,78564118,-74441701
7448,6482149,9278298,-2796149
11377,13428711,29881785,-16453074
7449,15865601,34453390,-18587789
7450,6935393,279396118,-272460725
3797,10039554,9815390,224164
7451,7876004,118803353,-110927349
3798,79033985,78894982,139003
8778,18285464,18247064,38400
